titel;bedrag
[text];[MEUR/Yr]
AardGas_maatschappelijk;0
EnergieHeffing_AardGas;0
BTW_Aardgas;0
GasNet_Vastrecht;0
BTW_VastrechtGasNet;0
Elektriciteit_maatschappelijk;0
EnergieHeffing_Elektriciteit;0
BTW_Elektriciteit;0
ElektriciteitsNet_Vastrecht;0
BTW_VastrechtElektriciteitsNet;0
UitlegWoning_Eigenaar_VergoedingLabelSprong;0
UitlegWoning_Eigenaar_VergoedingZonPV;0
UitlegWoning_Eigenaar_VergoedingZonneBoiler;0
Leverancier_Vastrecht_RestWarmte;0
BTW_Vastrecht_RestWarmte;0
Leverancier_Warmte_RestWarmte;0
BTW_Warmte_RestWarmte;0
